Mix_ID,Cement,GGBS,FlyAsh,Water,Admixture,CoarseAggregate,Sand,age,Strength
344,297.16,0.0,117.54,174.8,9.52,1022.8,753.45,100.0,56.7438748
345,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3.0,17.57474324
346,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,14.0,33.72916592
347,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.14818748
348,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56.0,46.6430514
349,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100.0,50.07664188
350,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.36790044
351,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.70158688
352,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,28.0,45.93978588
353,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56.0,51.4349096
354,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100.0,59.30183076
355,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.44726016
356,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,47.7117392
357,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,28.0,63.14221208
358,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.82401392
359,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100.0,66.9481196
360,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3.0,27.42046052
361,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734
362,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,28.0,55.50971276
363,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,61.99078716
364,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,63.52831864
365,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788
366,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124
367,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.20022796
368,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56.0,53.95839176
369,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63355864
370,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,15.340841
371,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14.0,26.04840328
372,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.21973308
373,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,56.0,37.2661778
374,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100.0,46.2293658
375,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.27852836
376,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,14.0,25.62092816
377,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28.0,31.97100212
378,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56.0,36.3009114
379,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100.0,43.0577762
380,500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.568648
381,475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226508
382,315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75116932
383,505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.0178466
384,451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28.0,78.80021203999999
385,516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.36856
386,520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.28088668
387,528.0,0.0,0.0,185.0,6.86,920.0,720.0,28.0,56.83350668
388,520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224
389,385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.55108132
390,500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28.0,44.13335876
391,450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.37597436
392,397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0,55.64760796
393,333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27736932
394,334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.32641204
395,405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364936
396,200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.24927068
397,516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,41.36856
398,145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,29.15794004
399,160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,39.39665864
400,234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132
401,250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.86512268
402,475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52272288
403,285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996
404,356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28.0,58.99846132
405,275.0,180.0,120.0,162.0,10.35,830.0,765.0,28.0,76.23536132
406,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702404
407,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,14.39625888
408,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3.0,19.41564416
409,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856
410,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.94094492
411,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3.0,21.29101888
412,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172
413,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3.0,15.52010476
414,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3.0,15.81657944
415,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,12.5484632
416,250.0,0.0,95.69,191.84,5.33,948.9,857.2,3.0,8.48744956
417,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3.0,15.60973664
418,194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.17614616
419,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3.0,11.98309288
420,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14.0,16.87837248
421,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,14.0,33.08795324
422,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,14.0,34.23937816
423,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14.0,31.81242264
424,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14.0,29.7508894
425,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14.0,33.00521612
426,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14.0,32.90179472
427,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14.0,29.55094136
428,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.41564416
429,250.0,0.0,95.69,191.84,5.33,948.9,857.2,14.0,24.65566176
430,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14.0,29.59230992
431,194.68,0.0,100.52,170.17,7.48,998.0,901.8,14.0,24.28334472
432,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14.0,20.72564856
433,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28.0,26.200088
434,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,28.0,46.38794528
435,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28.0,39.1622368
436,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,28.0,41.20308576
437,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,28.0,33.68779736
438,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28.0,38.20386516
439,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,28.0,41.40992856
440,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.81086384
441,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.84871504
442,250.0,0.0,95.69,191.84,5.33,948.9,857.2,28.0,27.22051248
443,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,28.0,44.63667624
444,194.68,0.0,100.52,170.17,7.48,998.0,901.8,28.0,37.2661778
445,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176
446,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56.0,36.56291228
447,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,53.72396992
448,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.58737372
449,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,56.0,51.72448952
450,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852751999999995
451,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.77223324
452,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56.0,53.46196904
453,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,48.9872698
454,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56.0,31.715896
455,250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487
456,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,51.25564584
457,194.68,0.0,100.52,170.17,7.48,998.0,901.8,56.0,43.38872468
458,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,56.0,39.2656582
459,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.9556538
460,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,100.0,55.0201848
461,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100.0,49.99390476
462,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232
463,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100.0,37.6798634
464,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100.0,56.06129356
465,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100.0,56.8128224
466,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100.0,50.93848688
467,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,33.56369168
468,250.0,0.0,95.69,191.84,5.33,948.9,857.2,100.0,41.1617172
469,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,100.0,52.95865156
470,194.68,0.0,100.52,170.17,7.48,998.0,901.8,100.0,44.27814872
471,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.14818748
472,446.0,24.0,79.0,162.0,11.61,967.0,712.0,28.0,57.02655996
473,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868
474,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,51.021224
475,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.38612668
476,446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.36322404
477,446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,25.02108404
478,446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.34565736
479,446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.00717468
480,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,38.01770664
481,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,39.300132
482,446.0,24.0,79.0,162.0,11.61,967.0,712.0,56.0,61.06688932
483,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,56.14403068
484,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,55.25460664
485,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,54.76507868
486,387.0,20.0,94.0,157.0,14.32,938.0,845.0,28.0,50.23522136
487,387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,46.68441996
488,387.0,20.0,94.0,157.0,11.61,938.0,845.0,28.0,46.68441996
489,387.0,20.0,94.0,157.0,14.32,938.0,845.0,3.0,22.752708
490,387.0,20.0,94.0,157.0,13.93,938.0,845.0,3.0,25.510612
491,387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,34.77027468
492,387.0,20.0,94.0,157.0,14.32,938.0,845.0,7.0,36.83870268
493,387.0,20.0,94.0,157.0,13.93,938.0,845.0,7.0,45.89841732
494,387.0,20.0,94.0,157.0,11.61,938.0,845.0,7.0,41.66503468
495,387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396
496,387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.96684532
497,387.0,20.0,94.0,157.0,11.61,938.0,845.0,56.0,61.45989064
498,355.0,19.0,97.0,145.0,13.13,967.0,871.0,28.0,44.02993736
499,355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455468
500,491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132
501,491.0,26.0,123.0,201.0,3.93,822.0,699.0,28.0,57.915984
502,491.0,26.0,123.0,210.0,3.93,882.0,699.0,3.0,25.60910856945864
503,491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,33.488834284729315
504,491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,59.59042571527068
505,491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,29.54897143054136
506,491.0,26.0,123.0,201.0,3.93,822.0,699.0,7.0,37.92118
507,491.0,26.0,123.0,201.0,3.93,822.0,699.0,56.0,61.85584685418796
508,424.0,22.0,132.0,178.0,8.48,822.0,750.0,28.0,62.05284
509,424.0,22.0,132.0,178.0,8.48,882.0,750.0,3.0,32.01138571527068
510,424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,72.09850532
511,424.0,22.0,132.0,178.0,8.48,822.0,750.0,7.0,39.004642284729314
512,424.0,22.0,132.0,178.0,8.48,822.0,750.0,56.0,65.69721314581203
513,424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.10988228472932
514,424.0,22.0,132.0,168.0,8.92,822.0,750.0,7.0,40.28509771527068
515,424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.3649114581204
516,202.0,11.0,141.0,206.0,1.72,942.0,801.0,28.0,21.96670536
517,202.0,11.0,141.0,206.0,1.72,942.0,801.0,3.0,9.84965714581204
518,202.0,11.0,141.0,206.0,1.72,942.0,801.0,7.0,15.069975430541358
519,202.0,11.0,141.0,206.0,1.72,942.0,801.0,56.0,23.24519085418796
520,284.0,15.0,141.0,179.0,5.46,842.0,801.0,28.0,43.73346268
521,284.0,15.0,141.0,179.0,5.46,842.0,801.0,3.0,13.39553371527068
522,284.0,15.0,141.0,179.0,5.46,842.0,801.0,7.0,24.13166
523,284.0,15.0,141.0,179.0,5.46,842.0,801.0,56.0,44.520450284729314
524,359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928
525,359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,59.49488404
526,359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,25.11662571527068
527,359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.63917714581204
528,359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,35.75425543054136
529,359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656
530,359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,68.75060685418796
531,359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,66.78067543054136
532,436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,23.84897484
533,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.068218236
534,289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902304
535,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696
536,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.846616696
537,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.604880392
538,480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.942373908
539,480.0,0.0,0.0,192.0,0.0,936.2,712.2,7.0,34.569637164
540,480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,54.315540328
541,480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,24.404692496
542,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.615941924
543,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104
544,255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.222171176
545,289.0,0.0,0.0,192.0,0.0,913.2,895.3,7.0,14.596896395999998
546,255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.746162964
547,333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.966865264
548,333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,23.404952296
549,289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.573354316
550,333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.680203152
551,393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,27.742445812
552,255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.204074924
553,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.617500724
554,239.6,359.4,0.0,185.7,0.0,941.6,664.3,7.0,25.422359072
555,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,15.691094808
556,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.935499092
557,193.5,290.2,0.0,185.7,0.0,998.2,704.3,28.0,32.626693796000005
558,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.236210524
559,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.765208492
560,239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.435269296
561,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,25.74503384
562,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.082437432
563,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.065470304
564,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819846972
565,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,21.066249704
566,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.843728804
567,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.051670812
568,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,11.957582268
569,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,25.447869684
570,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.489328168
571,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224
572,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699338604
573,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.089012384
574,316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.70028788
575,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014687999999
576,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.576122192
577,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.179323768
578,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902
579,193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357771999997
580,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.629981272
581,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.859147104
582,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682
583,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988
584,210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621744
585,228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.917063088
586,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373
587,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54104884
588,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91369566
589,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172
590,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092
591,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
592,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492
593,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.437857324
594,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998
595,316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437787344
596,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806471999997
597,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988
598,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38150014
599,339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968
600,339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.96696516
601,339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.04124872
602,339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.03994972
603,339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076
604,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.44570136
605,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89334116
606,236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999
607,236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.83804312
608,236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.41590396
609,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.94602108
610,236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.10408096
611,236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08313688
612,277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984
613,277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616
614,277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448
615,277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708
616,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32952964
617,277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688
618,254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926
619,254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208
620,254.0,0.0,0.0,198.0,0.0,968.0,863.0,180.0,27.62730332
621,254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632
622,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.48758952
623,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668
624,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54156844
625,307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.53077668
626,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.922479
627,236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724
628,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.839342119999999
629,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376
630,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112
631,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.3403214
632,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944
633,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136584
634,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2032056
635,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.49708228
636,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284
637,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544
638,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928
639,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075992
640,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888
641,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389072
642,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462172
643,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87043852
644,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916
645,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624
646,203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.539060364
647,250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497104
648,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588
649,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,29.89223198
650,166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236
651,122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116000005
652,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035533120000006
653,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020596
654,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.460969728
655,122.6,183.9,0.0,203.5,0.0,958.2,800.1,28.0,24.290928956
656,166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0,33.947729812
657,200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518
658,108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644
659,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.893960656
660,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.231713972
661,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.023662096
662,141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507
663,157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176
664,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825204
665,250.2,166.8,0.0,203.5,0.0,977.6,694.1,7.0,19.35014394
666,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.392211948
667,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788400847999998
668,192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.321505756
669,153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.782205536
670,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.10960674
671,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.377003588
672,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.416073836
673,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892
674,212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.0305768
675,236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,13.5654403
676,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506
677,166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.748321315999998
678,102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,7.675936308
679,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.804398756000005
680,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28.0,33.003837168
681,102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.275510655999998
682,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768
683,183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.046164976
684,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,36.588422892
685,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.732333556
686,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,13.664035368
